PUPIL_NUMBER	SCHOOL	NOTE_DATE	REPLACE(REPLACE((SELECTEDP_CONV.NOTE_LONG_TO_VARCH(N.PUPIL_NUMBER,COALESCE(N.MOD_DATE,N.ENTRY_DATE))FROMDUAL),CHR(10)),CHR(13))
112519	290	1/15/2004	Dr.appts. todaymom c/b eyes dialated
112519	290	2/27/2004	busy
112519	290	3/4/2004	SNT 3/4
112519	290	3/12/2004	Angela has Dr.appt. today won't b/@ school per mom
112519	290	3/31/2004	mom c/said she would b/in late-has standing appt. on Tues.  teacher heard rumor they were moving?
112519	290	3/1/2004	busycb-said she has ear infection and going 2/Dr.  Mom said she had already called in?
112519	290	3/19/2004	mom c/said that her daughter wasn't able to go on trip and that she was going to work w/her mom's sister, since there wouldn't be anyone in class.  I informed her that only about 1/3 of kids went on trip.
112519	290	4/5/2004	late
112519	290	3/29/2004	left early
112519	290	3/18/2004	missed bus and don't have gas to bring her
112519	290	4/7/2004	l/m
112519	290	4/8/2004	busyl/m
112519	290	4/6/2004	mom c/Angela has Dr.appts.
112519	290	4/9/2004	l/m
112522	290	10/22/2003	In California until Mon 10/27
112522	290	11/19/2003	
112522	290	11/19/2003	
112522	290	10/30/2003	Zack is ut of pe from 10/28-11/4
112522	290	10/28/2003	mom c/sick
112522	290	10/29/2003	ear drum burst
112522	290	11/7/2003	parents informed
112522	290	10/21/2003	left/1:45
112522	290	11/18/2003	Mom called.  Another Dr. appt regarding ruptured ear drum.  Out all dayDr. cancelled-checked in late
112522	290	1/28/2004	home 2:23
112522	290	3/2/2004	MOM sent note stating Zach doesn't want 2/go 2/ release time for the rest of the year
112522	290	3/31/2004	mom c/home sick
112523	290	10/2/2003	sick
112523	290	10/24/2003	l/m
112523	290	10/23/2003	dentis 9:08
112523	290	12/4/2003	flu/trying 2/get into Dr.
112523	290	12/2/2003	home @ 12:25
112523	290	12/3/2003	sore throat/trying 2/get in to DR
112523	290	10/1/2003	left/1:50
112523	290	4/13/2004	left early
112523	290	5/3/2004	sickhome w/strep
112523	290	5/6/2004	left early
112523	290	5/7/2004	l/m
112524	290	11/7/2003	mom c/sick
112524	290	1/5/2004	dental appt/out all day
112524	290	12/17/2003	home sick @ 10:30
112524	290	1/26/2004	left 2:00
112524	290	1/12/2004	out 12:35
112524	290	2/2/2004	eye,dental, dr.appt all today
112524	290	2/23/2004	left @ 2:10
112524	290	2/24/2004	Mom sent note that Courtney was to go to band room after lunch instead of 'release time'
112525	3227	9/4/2003	Samantha is a no show.  With her dad in another state, he sold plane ticket.  So we are dropping her.
112525	3227	11/19/2003	
112525	3227	11/12/2003	mom c/sick
112525	3227	11/13/2003	late/9:46
112525	3227	11/14/2003	late/9:27
112525	3227	10/30/2003	Dr.appt
112525	3227	11/3/2003	overslept in 8:53
112525	3227	11/5/2003	l/m
112525	3227	12/3/2003	home sick
112525	3227	11/19/2003	
112525	3227	9/2/2003	Received call from mom-dad out of state, ran out of $, sold daughters air-line ticket and now she is stranted, thinks will be here by 9/5
112525	3227	12/18/2003	late 8:25
112525	3227	1/12/2004	W/check in late
112525	3227	1/30/2004	l/m
112525	3227	2/10/2004	late
112525	3227	2/11/2004	late
112525	3227	2/6/2004	woke up late
112525	3227	2/4/2004	sore throat
112525	3227	2/24/2004	late
112525	3227	2/12/2004	late
112525	3227	2/13/2004	n/a
112525	3227	2/27/2004	sick
112525	3227	3/4/2004	LTR SNT 3/4
112525	3227	1/28/2004	home @ 1:55
112525	3227	2/18/2004	throwing up
112525	3227	3/18/2004	Having ankle x-rayed today
112525	3227	5/7/2004	dad says sicknote rcvd
112525	3227	5/24/2004	left early
112525	3227	4/9/2004	missed bus/doesn't feel well
112525	3227	5/26/2004	left early sick/still sickrcvd note
112525	3227	4/21/2004	sick
112525	3227	10/2/2008	Mom says Samantha is ill.  She is hoping to be back tomorrow.
178979	290	9/8/2009	Called home - left message
112509	290	10/31/2003	Cut finger-Dr. for stiches.  Also out of swimming 10/23.Dr. note snt
112509	290	11/25/2003	sick
112509	290	11/24/2003	l/mmom c/b-home sick
112509	290	1/16/2004	l/m
112509	290	4/1/2004	dental appt @ 9:00
112511	290	9/29/2003	mom c/sick
112511	290	9/30/2003	parent c/sick
112511	290	10/6/2003	overslept w/b/in later
112511	290	9/22/2003	mom c/sick
112511	290	12/19/2003	mom c/home sick
112511	290	1/12/2004	
112511	290	1/12/2004	
112511	290	1/22/2004	#disc.mom cb-son h ome sick/mom would like a math tutor, wanted me 2/relay to teacher and have teacher drop her a note as she doesn't have a phone.
112511	290	12/18/2003	ph disc.mom c/he's very sick
112511	290	2/5/2004	no #
112511	290	2/4/2004	
112511	290	2/11/2004	
112511	290	2/6/2004	no #
112511	290	2/4/2004	
112511	290	3/31/2004	mom c/they moved until late last night-all exhausted.  She thinks they w/bring him late today...
112511	290	3/29/2004	home s ick
112511	290	4/5/2004	late
112511	290	3/18/2004	Mom spoke w/Mrs. Talley-JOhnson/home sick
112511	290	4/29/2004	late
112511	290	6/1/2004	late
112511	290	4/30/2004	ex.
112511	290	5/6/2004	
112511	290	6/7/2004	late
112511	290	5/20/2004	no #
112511	290	5/14/2004	no #
112511	290	5/6/2004	
112511	290	5/12/2004	no #
112511	290	5/21/2004	no #
112511	290	5/26/2004	no #
112511	290	5/5/2004	no #
112511	290	4/15/2004	late
112511	290	5/11/2004	no #
112511	290	5/25/2004	late
112511	290	5/19/2004	late
112511	290	5/4/2004	no #
112511	290	6/2/2004	no #
112511	290	4/9/2004	mom c/Jared home sick
112511	290	5/13/2004	late
112511	290	5/18/2004	no #checked in late
112511	290	4/27/2004	late
112511	290	4/28/2004	no #
112511	290	5/27/2004	no #
112511	290	5/28/2004	no #
112511	290	4/22/2004	late
112477	290	2/12/2004	late
112477	290	2/24/2004	m/c/sick
112477	290	2/23/2004	mom c/home sick
112478	290	9/23/2003	mom c/sick
112478	290	10/2/2003	4 teeth pulled/out all day
112478	290	10/29/2003	left/1:08
112478	290	11/12/2003	home @ 11:30
112478	290	10/1/2003	left/2:00
112478	290	1/23/2004	mom called/student home sick
112478	290	1/7/2004	mom c/home sick
112478	290	1/21/2004	mom c/home sick
112478	290	1/22/2004	mom c/b still sick
112478	290	1/13/2004	mom c/home sick
112478	290	2/24/2004	m/cb still sick
112478	290	2/23/2004	mom c/home sick
112478	290	3/12/2004	l/m
112478	290	5/3/2004	mom c/Bryan home sick
112478	290	5/14/2004	l/m
112478	290	5/17/2004	mom c/home sick
112478	290	4/16/2004	left early
112478	290	5/18/2004	parent c/home sick
112478	290	5/19/2004	still sick
112478	290	5/4/2004	mom c/Bryan home ill
112415	290	1/26/2004	lm/on amnote sent
112415	290	10/28/2003	asthma attack in nightmom snt note/ex
112415	290	12/8/2003	
112415	290	12/8/2003	
112415	290	12/8/2003	
112415	290	12/8/2003	
112415	290	1/23/2004	mom called home sick
112415	290	1/22/2004	mom c/home sickrcvd note
112415	290	12/8/2003	
112415	290	2/27/2004	mom has appt.srcvd note
112415	290	4/7/2004	Mom Called ill.rcvd note
112415	290	4/6/2004	rcvd note
112415	290	5/5/2004	1)violation of rules2)rude3)fighting
112415	290	4/16/2004	snow trip
112418	10153	9/22/2003	1st day to attend/lm
112418	10153	10/1/2003	mom c/sick
112418	10153	10/3/2003	Treating hair
112418	10153	10/6/2003	Nurse not in to check so excused
112418	10153	11/12/2003	
112418	10153	11/12/2003	
112418	10153	11/12/2003	
112418	10153	10/31/2003	Dr.appt
112418	10153	10/17/2003	sick/allergys
112418	10153	11/7/2003	informed parents
112418	10153	11/3/2003	late/9:34
112418	10153	12/19/2003	still sick
112418	10153	12/2/2003	stomach ache
112418	10153	12/12/2003	Aunt c/very sick today
112418	10153	12/15/2003	aunt c/still sick
112418	10153	12/16/2003	still sick
112418	10153	12/3/2003	
112418	10153	12/3/2003	
112418	10153	12/17/2003	still sick-out all week
112418	10153	12/18/2003	sick
112418	10153	1/21/2004	mom c/funeral todaycame in @ 11:45
112418	10153	10/8/2003	1)violation of rules2)leaning along her seat, reaching across the aisle
112418	10153	3/2/2004	late
112418	10153	2/26/2004	
112418	10153	2/26/2004	
112418	10153	2/27/2004	home sick/
112418	10153	3/1/2004	
112418	10153	2/26/2004	
112418	10153	3/4/2004	SNT 3/4
112418	10153	1/26/2004	WARNING LTR SNT FROM DO LIST
112418	10153	1/28/2004	
112418	10153	1/28/2004	
112418	10153	3/1/2004	
112418	10153	4/23/2004	mom c/home sick
112418	10153	4/30/2004	n/a
112418	10153	5/24/2004	late
112418	10153	5/18/2004	Ashley c/said her mom and sister w/sick and she was staying home to take care of them....
112418	10153	5/26/2004	
112418	10153	5/26/2004	
112421	3227	10/22/2003	Mini vacation/note 22 thru 24th
112421	3227	10/23/2003	Vacation
112421	3227	10/24/2003	Vacation
112421	3227	10/6/2003	l/m
112421	3227	10/13/2003	mom c/sick
112421	3227	1/23/2004	late
112421	3227	1/7/2004	mom c/home sick
112421	3227	10/16/2003	1)violatoin of rules2)excessive mischief3)horseplay/putting her hands on other students and screaming
112421	3227	5/3/2004	late
112421	3227	4/19/2004	mom c/home sick
112421	3227	4/20/2004	still sick
112421	3227	4/21/2004	left early
112421	3227	4/22/2004	sick
112421	3227	4/9/2004	home today
112535	290	10/21/2003	note
112535	290	12/8/2003	mom called/home sick
112535	290	12/9/2003	flunote sent
112535	290	1/23/2004	headache/sore throat/running nosenote received
112535	290	2/11/2004	mom c/home sickrcvd note
112535	290	3/2/2004	mom c/home still sick
112535	290	2/13/2004	still sickrcvd note
112535	290	2/25/2004	Has appt.rcvd note
112535	290	3/16/2004	l/mrcvd note
112535	290	3/1/2004	mom c/home sick
112536	197	10/31/2003	home today
112536	197	10/17/2003	left @ 11:53
112536	197	12/15/2003	flooded in
112536	197	3/8/2004	mom c/home sick
112536	197	5/12/2004	Has hearing regarding getting back on bus
112536	197	5/17/2004	mom c/said she would be late-maybe here this afternoon-wouldn't offer a reason;last time family problems
112536	197	6/4/2004	left early
112536	197	6/9/2004	no show
112536	197	4/16/2004	n/a
112536	197	4/28/2004	sick
112480	290	12/8/2003	checked out for Dr.@1:00
112480	290	11/6/2003	left/2:15
112480	290	2/17/2004	home alone/throwing up
112480	290	3/30/2004	left early 4/dental appt
112480	290	5/5/2004	l/m
112480	290	5/26/2004	late
112422	290	9/23/2003	mom c/sick
112422	290	10/27/2003	mom c/sick
112422	290	10/28/2003	mom c/sick
112422	290	9/22/2003	Dr. today
112422	290	11/25/2003	home @ 12:30
112422	290	12/15/2003	mom c/sick
112422	290	12/16/2003	mom c/home sick-now chest cold
112422	290	12/12/2003	mom c/sick
112422	290	12/17/2003	
112422	290	12/17/2003	
112422	290	2/10/2004	
112422	290	4/8/2004	
112422	290	4/8/2004	
112422	290	4/5/2004	Mom called, ill.
112422	290	4/7/2004	parent c/home sick
112422	290	4/6/2004	mom c/Gabi home sick
112422	290	4/9/2004	still sick/mom c/Mr. Z
112423	290	11/12/2003	court appt. w/b in later
112423	290	10/23/2003	Inschool suspension
112423	290	9/18/2003	late/8:46
112423	290	12/1/2003	n/a
112423	290	9/19/2003	left/11:45
112423	290	12/10/2003	late 8:30
112423	290	1/30/2004	late
112423	290	2/2/2004	late
112423	290	2/11/2004	1)excessive mischief 2)horseplay,boisterous activity, disruptive behavior, loud
112423	290	11/3/2003	1)destruction of property2)excessive mischief3)rute4)being loud-cussing-using the Fword on bus using many different cuss words a---hole, asked the bus driver if he is gay?  Loud, rude discourteous
112423	290	3/16/2004	left  4/Dr.appt
112423	290	6/1/2004	sick
112423	290	4/2/2004	1)RUDE/DISCOURTEOUS/ANNOYING2)UNACCEPTABLE LANGUAGE3)STUDENT SAID TO DRIVER: "ARCHIE, STEVEN SAID "YOU GIVE BLOW JOBS."  (I DID NOT HEAR STEVEN SAY ANYTHING, AND WAS NOT EVEN SPEAKING AT THE TIME). THIS IS A VERY INAPPROPRIATE WAY TO SPEAK TO A BUS DRIVER AND IS UNACCEPTABLE BEHAVIOR.
112423	290	4/23/2004	late
112423	290	5/20/2004	late
112423	290	5/21/2004	late
112423	290	5/18/2004	late
112423	290	6/7/2004	lateleft early
112423	290	6/8/2004	suspended out of school today and tomorrow
112423	290	5/19/2004	late
112423	290	5/14/2004	late
112423	290	5/13/2004	late
112423	290	6/2/2004	left early
112423	290	4/27/2004	late
112423	290	4/21/2004	late - mom brought him and had questions regarding attendance and bus citation
112423	290	4/28/2004	n/a-we think bus hearing today
112423	290	9/4/2007	Custody POA needs renewed 11/07
179074	290	3/20/2008	parent c/out three days - per Sue req. homework ... rcvd note late
179074	290	3/19/2008	l/m
179074	290	3/21/2008	out again today not feeling well
179074	290	4/25/2008	l/m
179074	290	9/10/2008	eye appt
179074	290	1/29/2009	Dr.appt today - left leg problem....
179074	290	10/31/2008	left early
179074	290	11/4/2008	still ill
179074	290	2/3/2009	recovering from surgery
179074	290	1/30/2009	mom c/on way 2/hospital/Portland-having pin put in hip....maybe out six weeks.
179074	290	11/3/2008	n/amom c/ill
179074	290	2/2/2009	had surgery last weekend
112538	197	9/17/2003	Mom c/flu
112538	197	9/19/2003	mom/c. Dr. appt ex.
112538	197	9/16/2003	n/a
112538	197	10/2/2003	n/a
112538	197	10/3/2003	excused
112538	197	10/28/2003	mom doesn't have the gas to take them to the bus.  Won't have check until today or tomorrow...
112538	197	10/31/2003	
112538	197	11/7/2003	disc.# 888.0541
112538	197	2/18/2004	
112538	197	10/31/2003	
112538	197	9/15/2003	left/12:29
112538	197	10/31/2003	
112538	197	11/19/2003	missed bus/trying 2/get her a ride
112538	197	12/15/2003	
112538	197	12/15/2003	
112538	197	12/15/2003	
112538	197	12/10/2003	sick/flu
112538	197	1/26/2004	Dr.'s note said back today-however, no show and n/a @  home
112538	197	1/23/2004	Dr. excuse
112538	197	1/20/2004	Dr.excuse
112538	197	1/21/2004	Dr.excuse
112538	197	1/22/2004	Dr.excuse
112538	197	1/12/2004	having toncils out-out of school all week/sent email 2/teacher 4/homework 2/b picked up Monday am
112538	197	1/13/2004	surgery
112538	197	1/14/2004	surgery
112538	197	1/15/2004	surgery
112538	197	1/16/2004	surgery
112538	197	3/2/2004	mom c/Tiffany home sick
112538	197	2/17/2004	not feeling well
112538	197	3/4/2004	
112538	197	3/4/2004	
112538	197	3/4/2004	
112538	197	3/17/2004	busy
112538	197	3/12/2004	Mrs. called very upset-her daughter and friend Noel Novanty had been shot with rubber bands on the forehead on the bus and called dirty names.  Mom said that Tiffany had big red welts and was very upset.  The bus driver told the girls he would talk to the boys.  Boys were: Trenton Hunter and Talo Silver.  I encouraged her to call bus barn and told her I would pass info 2/Mrs. Tedder.  She was anxious about daughter riding bus @ all until something was addressed regarding issue.
112538	197	2/18/2004	
112538	197	3/30/2004	Aunt Tanya called.  She was upset as she had drove Tiffany to bus.  A girl @ bus stop was hasseling Aunt and Erica and name calling, which is an ongoing problem.  She said the last time she spoke w/bus barn...nothing happened.  She thinks the girl is Erica Kidd(long blond hair).  She said she was not allowing Tiffany to ride that bus until this situation is taken care of/addressed.  I assured her I would pass on to Administration and she would receive a call.
112538	197	4/1/2004	person answering(aunt/mom?)said she wasn't taking her to that bus stop until something changes.  I told her that the bus barn had said they would pick up girls at different stops...and I gave her bus # again...she said ok
112538	197	3/15/2004	When I called mom she was very mad about no one returning her call on Friday about the abuse on the bus.  I told her Mrs. Tedder had not been in the building and was in a meeting now.  Said she was sueing the school district.    She will be coming by to see Mrs. Tedder today about the incident.
112538	197	3/29/2004	Aunt c/mom on lfe support - has cancer
112538	197	3/16/2004	busy
112538	197	3/1/2004	mom c/home w/flu
112538	197	3/9/2004	mom says she stayed all nite w/cousin and wasn't she here?she w/go see about getting her here.  I also reminded her that I needed a Dr.'s note for last week.  She said all four of her kids were home last week really really sick....rcvd note
112538	197	3/18/2004	busy
112538	197	5/27/2004	missed bus
112538	197	6/3/2004	
112538	197	5/3/2004	n/a
112538	197	4/5/2004	Busy phone 6 times.  When I got a hold of mom she said that the aunt was on her way to pick her up to bring her @ 10:30.  She said she missed the bus.  Mom also said she was looking into homeschool.
112538	197	6/4/2004	@ sisters
112538	197	5/17/2004	
112538	197	5/17/2004	
112538	197	5/21/2004	n/a
112538	197	4/13/2004	n/a
112538	197	6/7/2004	n/a
112538	197	5/17/2004	
112538	197	6/8/2004	n/a
112538	197	6/9/2004	no show
112538	197	5/17/2004	
112538	197	5/19/2004	busy
112538	197	6/3/2004	
112538	197	5/17/2004	
112538	197	5/18/2004	n/a
112538	197	4/22/2004	
112538	197	4/23/2004	n/a
112538	197	4/28/2004	Tiffany throwing up all nite.  Two other syblings have chicken pox (5) kids in family
112540	290	1/12/2004	Zach in Medford 9/9 thru 9/12 helping grandma
112540	290	11/4/2003	
112540	290	1/22/2004	
112540	290	11/4/2003	
112540	290	9/8/2003	In Medord taking care of grandma thru 9/15
112540	290	9/9/2003	Medford/taking care of grandma
112540	290	9/10/2003	Medford/taking care of grandma
112540	290	10/29/2003	Medford/taking care of grandma
112540	290	9/12/2003	Medford/taking care of grandma
112540	290	12/12/2003	dad c/sick
112540	290	1/20/2004	late
112540	290	1/30/2004	late
112540	290	1/22/2004	
112540	290	3/2/2004	late
112540	290	2/2/2004	l/m
112540	290	4/2/2004	n/a
112540	290	4/6/2004	left early
112540	290	5/20/2004	late
112540	290	5/11/2004	left early
112540	290	5/26/2004	Dad c/little sister came home from day care w/note saying child in class had lice.  They were keeping kids home and doing hair, even though they didn't have lice.  Just a safety percaution
178485	199	5/2/2008	late/overslept-1st ex.
178485	199	3/23/2007	n/a
178485	199	3/22/2007	n/a
178485	199	4/10/2007	late/mom in hospital...aunt took him to pool to meet his class
178485	199	2/28/2007	late
178485	199	2/2/2007	1st tardy exleft early dr.appt
178485	199	3/5/2007	n/a
178485	199	3/21/2007	n/a
178485	199	4/23/2007	#disc
178485	199	6/8/2007	late
178485	199	5/18/2007	no working #
178485	199	1/18/2008	sick/req.cb from parent
112483	290	11/17/2003	Mom c/Sprained ankle.MOM SNT NOTE
